,predction_0,predction_1,predction_2,predction_3,predction_4,predction_5,predction_6,predction_7,predction_8,predction_9
3424,COc1ccc([C@@H]2CC=CC[C@H]2[N+](=O)[O-])cc1OC,COc1cc([C@@H]2CC=CC[C@H]2[N+](=O)[O-])ccc1OCc1ccccc1,COc1cc([C@@H]2CC=CC[C@H]2[N+](=O)[O-])ccc1O[Si](C)(C)C(C)(C)C,COc1cc([C@@H]2CC=CC[C@H]2[N+](=O)[O-])ccc1OC(C)=O,COc1cc([C@@H]2CC=CC[C@H]2[N+](=O)[O-])ccc1O,COc1cc([C@@H]2CC=CC[C@H]2[N+](=O)[O-])ccc1OBr,COc1cc([C@@H]2CC=CC[C@H]2[N+](=O)[O-])ccc1OO,COCOc1ccc([C@@H]2CC=CC[C@H]2[N+](=O)[O-])cc1OC,CCOc1ccc([C@@H]2CC=CC[C@H]2[N+](=O)[O-])cc1OC,
3425,CC(C)(C)OC(=O)N1C[C@H](O[Si](C)(C)C(C)(C)C)C[C@@H]1C(=O)O.CN(C)C(=O)c1ccc(N)c(F)c1,CNC.CC(C)(C)OC(=O)N1C[C@H](O[Si](C)(C)C(C)(C)C)C[C@@H]1C(=O)Nc1ccc(C(=O)O)cc1F,CN(C)C(=O)Cl.CC(C)(C)OC(=O)N1C[C@H](O[Si](C)(C)C(C)(C)C)C[C@@H]1C(=O)Nc1ccc(Br)cc1F,CNC.COC(=O)c1ccc(NC(=O)[C@H]2C[C@@H](O[Si](C)(C)C(C)(C)C)CN2C(=O)OC(C)(C)C)c(F)c1,CC(C)(C)OC(=O)N1C[C@H](O[Si](C)(C)C(C)(C)C)C[C@@H]1C(=O)Nc1ccc(I)cc1F.CN(C)C(=O)Cl,CC(C)(C)OC(=O)N1C[C@H](O[Si](C)(C)C(C)(C)C)C[C@@H]1C(=O)Nc1ccc(B2OC(C)(C)C(C)(C)O2)cc1F.CN(C)C(=O)Cl,CN(C)C(=O)c1ccc(NC(=O)[C@H]2C[C@@H](O[Si](C)(C)C(C)(C)C)CN2)c(F)c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CNC.CC(C)(C)OC(=O)N1C[C@H](O[Si](C)(C)C(C)(C)C)C[C@@H]1C(=O)Nc1ccc(C(=O)Cl)cc1F,CN(C)C(O)c1ccc(NC(=O)[C@H]2C[C@@H](O[Si](C)(C)C(C)(C)C)CN2C(=O)OC(C)(C)C)c(F)c1,CN(C)C(O)c1ccc(NC(=O)[C@H]2C[C@@H](O[Si](C)(C)C(C)(C)C)CN2C(=O)OC(C)(C)C)c(F)c1
3426,NC(=O)Cc1ccccc1CCc1nc(Cl)ncc1C(F)(F)F.CC(C)(C)OC(=O)NC1CCN(c2ccc(N)cc2)CC1,NC(=O)Cc1ccccc1CCc1nc(Nc2ccc(Br)cc2)ncc1C(F)(F)F.CC(C)(C)OC(=O)NC1CCNCC1,CC(C)(C)OC(=O)Cc1ccccc1CCc1nc(Nc2ccc(N3CCC(NC(=O)OC(C)(C)C)CC3)cc2)ncc1C(F)(F)F.N,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.NC(=O)Cc1ccccc1CCc1nc(Nc2ccc(N3CCC(N)CC3)cc2)ncc1C(F)(F)F,CC(C)(C)OC(=O)NC1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(C#Cc4ccccc4CC(N)=O)n3)cc2)CC1,CC(C)(C)OC(=O)NC1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(C#Cc4ccccc4CC(N)=O)n3)cc2)CC1,CC(C)(C)OC(=O)NC1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(C#Cc4ccccc4CC(N)=O)n3)cc2)CC1,CC(C)(C)OC(=O)NC1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(C#Cc4ccccc4CC(N)=O)n3)cc2)CC1,CC(C)(C)OC(=O)NC1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(C#Cc4ccccc4CC(N)=O)n3)cc2)CC1,CC(C)(C)OC(=O)NC1CCN(c2ccc(Nc3ncc(C(F)(F)F)c(C#Cc4ccccc4CC(N)=O)n3)cc2)CC1
3427,CC(C)n1nc(C(=O)N[C@H]2C[C@@H](CC(=O)O)N(C(=O)OC(C)(C)C)C2)c2ccccc21.C1COCCN1,CC(C)n1nc(C(=O)O)c2ccccc21.CC(C)(C)OC(=O)N1C[C@@H](N)C[C@H]1CC(=O)N1CCOCC1,COC(=O)C[C@@H]1C[C@H](NC(=O)c2nn(C(C)C)c3ccccc23)CN1C(=O)OC(C)(C)C.C1COCCN1,CC(C)(C)OC(=O)N1C[C@@H](NC(=O)c2n[nH]c3ccccc23)C[C@H]1CC(=O)N1CCOCC1.CC(C)I,CC(C)n1nc(C(=O)Cl)c2ccccc21.CC(C)(C)OC(=O)N1C[C@@H](N)C[C@H]1CC(=O)N1CCOCC1,CCOC(=O)C[C@@H]1C[C@H](NC(=O)c2nn(C(C)C)c3ccccc23)CN1C(=O)OC(C)(C)C.C1COCCN1,CC(C)n1nc(C(=O)N[C@H]2C[C@@H](CC(=O)[O-])N(C(=O)OC(C)(C)C)C2)c2ccccc21.C1COCCN1,CC(C)n1nc(C(=O)N[C@H]2C[C@@H](CC(O)N3CCOCC3)N(C(=O)OC(C)(C)C)C2)c2ccccc21,CC(C)n1nc(C(=O)N[C@H]2C[C@@H](CC(O)N3CCOCC3)N(C(=O)OC(C)(C)C)C2)c2ccccc21,CC(C)n1nc(C(=O)N[C@H]2C[C@@H](CC(O)N3CCOCC3)N(C(=O)OC(C)(C)C)C2)c2ccccc21
3428,O=[N+]([O-])c1ccc(I)cc1.FC(F)(F)c1cc(-c2ccco2)[nH]n1,O=[N+]([O-])c1ccc(-n2nc(C(F)(F)F)cc2I)cc1.CCCC[Sn](CCCC)(CCCC)c1ccco1,O=[N+]([O-])c1ccc(F)cc1.FC(F)(F)c1cc(-c2ccco2)[nH]n1,O=[N+]([O-])c1ccc(-n2nc(C(F)(F)F)cc2I)cc1.OB(O)c1ccco1,O=[N+]([O-])c1ccc(-n2nc(C(F)(F)F)cc2Br)cc1.OB(O)c1ccco1,O=[N+]([O-])c1ccc(-n2nc(C(F)(F)F)cc2Cl)cc1.CCCC[Sn](CCCC)(CCCC)c1ccco1,O=[N+]([O-])c1ccc(-n2nc(C(F)(F)F)cc2Br)cc1.CCCC[Sn](CCCC)(CCCC)c1ccco1,O=[N+]([O-])c1ccc(Cl)cc1.FC(F)(F)c1cc(-c2ccco2)[nH]n1,Brc1ccco1.O=[N+]([O-])c1ccc(-n2ccc(C(F)(F)F)n2)cc1,FC(F)(F)c1cc(-c2ccco2)[nH]n1.O=[N+]([O-])c1ccc(Br)cc1
3429,C1CNCCN1.Nc1nc(Cl)c(Cl)cc1[N+](=O)[O-],C1CNCCN1.Nc1nc(Br)c(Cl)cc1[N+](=O)[O-],C1CNCCN1.Nc1nc(F)c(Cl)cc1[N+](=O)[O-],C1CNCCN1.Nc1nc(I)c(Cl)cc1[N+](=O)[O-],CC(C)(C)OC(=O)N1CCN(c2nc(N)c([N+](=O)[O-])cc2Cl)CC1,CC(C)(C)OC(=O)N1CCN(c2nc(N)c([N+](=O)[O-])cc2Cl)CC1,CC(C)(C)OC(=O)N1CCN(c2nc(N)c([N+](=O)[O-])cc2Cl)CC1,CC(C)(C)OC(=O)N1CCN(c2nc(N)c([N+](=O)[O-])cc2Cl)CC1,CC(C)(C)OC(=O)N1CCN(c2nc(N)c([N+](=O)[O-])cc2Cl)CC1,CC(C)(C)OC(=O)N1CCN(c2nc(N)c([N+](=O)[O-])cc2Cl)CC1
3430,CCOC(=O)c1sc(-c2ccc(OC)cc2)nc1C,CCOC(=O)c1sc(-c2ccc(OC)cc2)nc1C,CCOC(=O)c1sc(-c2ccc(OC)cc2)nc1C,CCOC(=O)c1sc(-c2ccc(OC)cc2)nc1C,CCOC(=O)c1sc(-c2ccc(OC)cc2)nc1C,CCOC(=O)c1sc(-c2ccc(OC)cc2)nc1C,CCOC(=O)c1sc(-c2ccc(OC)cc2)nc1C,CCOC(=O)c1sc(-c2ccc(OC)cc2)nc1C,CCOC(=O)c1sc(-c2ccc(OC)cc2)nc1C,CCOC(=O)c1sc(-c2ccc(OC)cc2)nc1C
3431,CCOc1ccc(O)c(F)c1.CC(C)(C)OC(=O)N1CCC(n2ncc3c(Cl)ncnc32)CC1,CC(C)(C)OC(=O)N1CCC(n2ncc3c(Oc4ccc(O)cc4F)ncnc32)CC1.CCI,CC(C)(C)OC(=O)N1CCC(n2ncc3c(Oc4ccc(O)cc4F)ncnc32)CC1.CCO,CC(C)(C)OC(=O)N1CCC(n2ncc3c(Oc4ccc(O)cc4F)ncnc32)CC1.CCBr,CCOc1ccc(Oc2ncnc3c2cnn3C2CCNCC2)c(F)c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CC(C)(C)OC(=O)N1CCC(OS(C)(=O)=O)CC1.CCOc1ccc(Oc2ncnc3[nH]ncc23)c(F)c1,CC(C)(C)OC(=O)N1CCC(n2ncc3c(Oc4ccc(Br)cc4F)ncnc32)CC1.CCO,CCOc1ccc(Oc2ncnc3[nH]ncc23)c(F)c1.CC(C)(C)OC(=O)N1CCC(O)CC1,CCOc1ccc(Oc2ncnc3c2cnn3C2CCN(C(O)(Cl)OC(C)(C)C)CC2)c(F)c1,CCOc1ccc(Oc2ncnc3c2cnn3C2CCN(C(O)(Cl)OC(C)(C)C)CC2)c(F)c1
3432,O=c1[nH]cncc1-c1ccc(OCc2ccccc2)c(F)c1,O=c1[nH]cncc1-c1ccc(OCc2ccccc2)c(F)c1,O=c1[nH]cncc1-c1ccc(OCc2ccccc2)c(F)c1,O=c1[nH]cncc1-c1ccc(OCc2ccccc2)c(F)c1,O=c1[nH]cncc1-c1ccc(OCc2ccccc2)c(F)c1,O=c1[nH]cncc1-c1ccc(OCc2ccccc2)c(F)c1,O=c1[nH]cncc1-c1ccc(OCc2ccccc2)c(F)c1,O=c1[nH]cncc1-c1ccc(OCc2ccccc2)c(F)c1,O=c1[nH]cncc1-c1ccc(OCc2ccccc2)c(F)c1,O=c1[nH]cncc1-c1ccc(OCc2ccccc2)c(F)c1
3433,O=C(Cl)N1CCCC1.C#CCN(c1cnc(N(CC)CC)nc1N[C@@H](Cc1ccc(O)cc1)C(=O)OC(C)(C)C)S(C)(=O)=O,C1CCNC1.C#CCN(c1cnc(N(CC)CC)nc1N[C@@H](Cc1ccc(OC(=O)Cl)cc1)C(=O)OC(C)(C)C)S(C)(=O)=O,C#CCNc1cnc(N(CC)CC)nc1N[C@@H](Cc1ccc(OC(=O)N2CCCC2)cc1)C(=O)OC(C)(C)C.CS(=O)(=O)Cl,CCN(CC)c1ncc(NS(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)OC(C)(C)C)n1.C#CCBr,C1CCNC1.C#CCN(c1cnc(N(CC)CC)nc1N[C@@H](Cc1ccc(OC(=O)C(C)=O)cc1)C(=O)OC(C)(C)C)S(C)(=O)=O,C1CCNC1.C#CCN(c1cnc(N(CC)CC)nc1N[C@@H](Cc1ccc(OC(=O)OC(C)(C)C)cc1)C(=O)OC(C)(C)C)S(C)(=O)=O,C1CCNC1.C#CCN(c1cnc(N(CC)CC)nc1N[C@@H](Cc1ccc(OC(=O)OS(C)(=O)=O)cc1)C(=O)OC(C)(C)C)S(C)(=O)=O,CCNCC.C#CCN(c1cnc(Cl)nc1N[C@@H](Cc1ccc(OC(=O)N2CCCC2)cc1)C(=O)OC(C)(C)C)S(C)(=O)=O,CCN(CC)c1ncc(NS(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)OC(C)(C)C)n1.C#CCCl,C1CCNC1.C#CCN(c1cnc(N(CC)CC)nc1N[C@@H](Cc1ccc(OC(=O)O)cc1)C(=O)OC(C)(C)C)S(C)(=O)=O
3434,O=C(Nc1ccc(Cl)cc1I)C(O)Cc1ccccc1,O=C(Nc1ccc(Cl)cc1I)C(O)Cc1ccccc1,O=C(Nc1ccc(Cl)cc1I)C(O)Cc1ccccc1,O=C(Nc1ccc(Cl)cc1I)C(O)Cc1ccccc1,O=C(Nc1ccc(Cl)cc1I)C(O)Cc1ccccc1,O=C(Nc1ccc(Cl)cc1I)C(O)Cc1ccccc1,O=C(Nc1ccc(Cl)cc1I)C(O)Cc1ccccc1,O=C(Nc1ccc(Cl)cc1I)C(O)Cc1ccccc1,O=C(Nc1ccc(Cl)cc1I)C(O)Cc1ccccc1,O=C(Nc1ccc(Cl)cc1I)C(O)Cc1ccccc1
3435,CCOC(=O)c1c(S)nc2cc(Cl)c(F)cc2c1O.O=C1CCCCC1Br,CCOC(=O)c1c(S)nc2cc(Cl)c(F)cc2c1O.O=C1CCCCC1Cl,O=C1CCCCC1S.CCOC(=O)c1c(Cl)nc2cc(Cl)c(F)cc2c1O,CCOC(=O)c1c(SC2CCCCC2O)nc2cc(Cl)c(F)cc2c1O,CCOC(=O)c1c(SC2CCCCC2O)nc2cc(Cl)c(F)cc2c1O,CCOC(=O)c1c(SC2CCCCC2O)nc2cc(Cl)c(F)cc2c1O,CCOC(=O)c1c(SC2CCCCC2O)nc2cc(Cl)c(F)cc2c1O,CCOC(=O)c1c(SC2CCCCC2O)nc2cc(Cl)c(F)cc2c1O,CCOC(=O)c1c(SC2CCCCC2O)nc2cc(Cl)c(F)cc2c1O,CCOC(=O)c1c(SC2CCCCC2O)nc2cc(Cl)c(F)cc2c1O
3436,C#Cc1cnc2c(C)cc(-c3ccc(Cl)cc3)cn12.NS(=O)(=O)c1cncc(Br)c1,Cc1cc(-c2ccc(Cl)cc2)cn2c(C#C[Si](C)(C)C)cnc12.NS(=O)(=O)c1cncc(Br)c1,C#Cc1cnc2c(C)cc(-c3ccc(Cl)cc3)cn12.NS(=O)(=O)c1cncc(I)c1,C#Cc1cnc2c(C)cc(-c3ccc(Cl)cc3)cn12.NS(=O)(=O)c1cncc(Cl)c1,Cc1cc(-c2ccc(Cl)cc2)cn2c(Br)cnc12.C#Cc1cncc(S(N)(=O)=O)c1,Cc1cc(-c2ccc(Cl)cc2)cn2c(I)cnc12.C#Cc1cncc(S(N)(=O)=O)c1,C#Cc1cnc2c(C)cc(-c3ccc(Cl)cc3)cn12.NS(=O)(=O)c1cncc(OS(=O)(=O)C(F)(F)F)c1,OB(O)c1ccc(Cl)cc1.Cc1cc(Br)cn2c(C#Cc3cncc(S(N)(=O)=O)c3)cnc12,Cc1cc(-c2ccc(Cl)cc2)cn2c(C#C[Si](C)(C)C)cnc12.NS(=O)(=O)c1cncc(I)c1,Cc1cc(-c2ccc(Cl)cc2)cn2c(C#CO)cnc12.NS(=O)(=O)c1cncc(Br)c1
3437,CCOC(=O)C[C@@H](O)CNC(C)=O.NN,COC(=O)C[C@@H](O)CNC(C)=O.NN,COC(C)=O.NC[C@H](O)CC(=O)NN,CCOC(C)=O.NC[C@H](O)CC(=O)NN,CC(=O)O.NC[C@H](O)CC(=O)NN,CC(=O)NC[C@H](O)CC(=O)NNC(=O)OC(C)(C)C,CC(=O)NC[C@H](O)CC(=O)NNC(=O)OC(C)(C)C,CC(=O)NC[C@H](O)CC(=O)NNC(=O)OC(C)(C)C,CC(=O)NC[C@H](O)CC(=O)NNC(=O)OC(C)(C)C,CC(=O)NC[C@H](O)CC(=O)NNC(=O)OC(C)(C)C
3438,COC(=O)c1cc(Br)cc(C)c1N.OB(O)c1ccccc1,COC(=O)c1cc(I)cc(C)c1N.OB(O)c1ccccc1,C[Sn](C)(C)C.COC(=O)c1cc(-c2ccccc2)cc(Br)c1N,CC1(C)OB(c2ccccc2)OC1(C)C.COC(=O)c1cc(I)cc(C)c1N,Ic1ccccc1.COC(=O)c1cc(Br)cc(C)c1N,CB1OB(C)OB(C)O1.COC(=O)c1cc(-c2ccccc2)cc(Br)c1N,CB1OB(C)OB(C)O1.COC(=O)c1cc(-c2ccccc2)cc(I)c1N,Ic1ccccc1.COC(=O)c1cc(I)cc(C)c1N,COC(=O)c1cc(-c2ccccc2)cc(C)c1[N+](=O)[O-],COC(=O)c1cc(-c2ccccc2)cc(C)c1[N+](=O)[O-]
3439,CCCc1nc(C2Cc3ccccc3N2C(=O)OC(C)(C)C)no1,CCCc1nc(C2Cc3ccccc3N2C(C)=O)no1,CCCc1nc(C2Cc3ccccc3[N+]2=O)no1,CCCc1nc(C2Cc3ccccc3N2Cl)no1,CCCc1nc(C2Cc3ccccc3N2Br)no1,CCCc1nc(C2Cc3ccccc3N2Cc2ccccc2)no1,CCCc1nc(-c2cc3ccccc3[nH]2)no1,CCCc1nc(C2Cc3ccccc3N2O)no1,,CCCc1nc(C2Cc3ccccc3N2C(=O)OCc2ccccc2)no1
3440,CN(C)Cc1cnc(N)cn1.CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)O)cc1Cl,CNC.CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc(CO)cn2)cc1Cl,CNC.CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc(C=O)cn2)cc1Cl,CN(C)Cc1cnc(N)cn1.CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Cl)cc1Cl,CS(=O)(=O)OCc1cnc(NC(=O)[C@H](CC2CCCC2)c2ccc(S(C)(=O)=O)c(Cl)c2)cn1.CNC,CN(C)Cc1cnc(N)cn1.COC(=O)[C@H](CC1CCCC1)c1ccc(S(C)(=O)=O)c(Cl)c1,CN(C)Cc1cnc(N)cn1.CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)F)cc1Cl,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc(CCl)cn2)cc1Cl.CNC,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnc(CBr)cn2)cc1Cl.CNC,CN(C)Cc1cnc(N)cn1.CCOC(=O)[C@H](CC1CCCC1)c1ccc(S(C)(=O)=O)c(Cl)c1
3441,c1ccc2[nH]c(NC3CCNCC3)nc2c1.COc1cc(C(=O)N2CCC(CCOS(C)(=O)=O)(c3ccccc3)C2)cc(OC)c1OC,COc1cc(C(=O)Cl)cc(OC)c1OC.c1ccc(C2(CCN3CCC(Nc4nc5ccccc5[nH]4)CC3)CCNC2)cc1,COc1cc(C(=O)O)cc(OC)c1OC.c1ccc(C2(CCN3CCC(Nc4nc5ccccc5[nH]4)CC3)CCNC2)cc1,c1ccc2[nH]c(NC3CCNCC3)nc2c1.COc1cc(C(=O)N2CCC(CCO)(c3ccccc3)C2)cc(OC)c1OC,COc1cc(C(=O)N2CCC(CC=O)(c3ccccc3)C2)cc(OC)c1OC.c1ccc2[nH]c(NC3CCNCC3)nc2c1,c1ccc2[nH]c(NC3CCNCC3)nc2c1.COc1cc(C(=O)N2CCC(CCCl)(c3ccccc3)C2)cc(OC)c1OC,Clc1nc2ccccc2[nH]1.COc1cc(C(=O)N2CCC(CCN3CCC(N)CC3)(c3ccccc3)C2)cc(OC)c1OC,COc1cc(C(=O)N2CCC(CCN3CCC(Nc4nc5ccccc5[nH]4)CC3)C2)cc(OC)c1OC.OB(O)c1ccccc1,COc1cc(C(=O)N2CCC(CCI)(c3ccccc3)C2)cc(OC)c1OC.c1ccc2[nH]c(NC3CCNCC3)nc2c1,COc1cc(C(=O)N2CCC(O)(CCN3CCC(Nc4nc5ccccc5[nH]4)CC3)C2)cc(OC)c1OC.OB(O)c1ccccc1
3442,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)O.CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)Cl.CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.CCOC(=O)c1sc(-c2ccc(C(F)(F)F)cc2)nc1C,OB(O)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1cc([C@H]2CCCN(C(=O)c3sc(Br)nc3C)C2)ccc1C,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.COC(=O)c1sc(-c2ccc(C(F)(F)F)cc2)nc1C,OB(O)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1cc([C@H]2CCCN(C(=O)c3sc(Cl)nc3C)C2)ccc1C,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)[O-],CCCC[Sn](CCCC)(CCCC)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1cc([C@H]2CCCN(C(=O)c3sc(Br)nc3C)C2)ccc1C,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C=O.CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C,OB(O)c1ccc(C(F)(F)F)cc1.CCOC(=O)c1cc([C@H]2CCCN(C(=O)c3sc(I)nc3C)C2)ccc1C
3443,Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3.C=O,Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3.CI,CO.Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3,,,,,,,
3444,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1
3445,C1CCNC1.COc1cc2c(Cl)cnnc2cc1OCCCCl,ClCCCN1CCCC1.COc1cc2c(Cl)cnnc2cc1O,OCCCN1CCCC1.COc1cc2c(Cl)cnnc2cc1O,C1CCNC1.COc1cc2c(Cl)cnnc2cc1OCCCBr,C1CCNC1.COc1cc2c(Cl)cnnc2cc1OCCCI,C1CCNC1.COc1cc2c(Cl)cnnc2cc1OCCCOS(C)(=O)=O,COc1cc2c(Cl)cnnc2cc1O.CS(=O)(=O)OCCCN1CCCC1,COc1cc2c(Cl)cnnc2cc1O.BrCCCN1CCCC1,C1CCNC1.COc1cc2c(Cl)cnnc2cc1OCCCO,
3446,BrCc1ccccc1.c1coc(-c2n[nH]c3ncncc23)c1,Ic1nn(Cc2ccccc2)c2ncncc12.OB(O)c1ccco1,Brc1nn(Cc2ccccc2)c2ncncc12.OB(O)c1ccco1,ClCc1ccccc1.c1coc(-c2n[nH]c3ncncc23)c1,c1coc(-c2n[nH]c3ncncc23)c1.[Mg+]Cc1ccccc1,Brc1nn(Cc2ccccc2)c2ncncc12.CCCC[Sn](CCCC)(CCCC)c1ccco1,CCCC[Sn](CCCC)(CCCC)c1ccco1.Ic1nn(Cc2ccccc2)c2ncncc12,Brc1nn(Cc2ccccc2)c2ncncc12.CC1(C)OB(c2ccco2)OC1(C)C,c1coc(-c2n[nH]c3ncncc23)c1.[Zn+]Cc1ccccc1,CC1(C)OB(c2ccco2)OC1(C)C.Clc1nn(Cc2ccccc2)c2ncncc12
3447,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(CBr)c(C(F)(F)F)c1,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(C=O)c(C(F)(F)F)c1,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(CCl)c(C(F)(F)F)c1,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(COS(C)(=O)=O)c(C(F)(F)F)c1,CCOC(=O)c1ccc(CN2CCC[C@H]2CN)c(C(F)(F)F)c1.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(CO)c(C(F)(F)F)c1,CCOC(=O)c1ccc(F)c(C(F)(F)F)c1.CN1CCC[C@H]1CNC(=O)OC(C)(C)C,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(CI)c(C(F)(F)F)c1,CN1CCC[C@H]1CNC(=O)OC(C)(C)C.CCOC(=O)c1ccc(I)c(C(F)(F)F)c1,CCOC(=O)c1ccc(Br)c(C(F)(F)F)c1.CN1CCC[C@H]1CNC(=O)OC(C)(C)C
3448,CC(CCCCBr)=C(F)F.CCc1nn(C)c(C(=O)O)c1Cl,CC(CCCCO)=C(F)F.CCc1nn(C)c(C(=O)O)c1Cl,CC(CCCCO)=C(F)F.CCc1nn(C)c(C(=O)O)c1Cl,CC(CCCCI)=C(F)F.CCc1nn(C)c(C(=O)O)c1Cl,CC(CCCCO)=C(F)F.CCc1nn(C)c(C(=O)Cl)c1Cl,CO.CCc1n[nH]c(C(=O)OCCCCC(C)=C(F)F)c1Cl,CCc1nn(C)c(C(=O)O)c1Cl.CC(CCCC=O)=C(F)F,CCc1n[nH]c(C(=O)OCCCCC(C)=C(F)F)c1Cl.CI,CC(CCCCOS(C)(=O)=O)=C(F)F.CCc1nn(C)c(C(=O)O)c1Cl,CC(CCCCCl)=C(F)F.CCc1nn(C)c(C(=O)O)c1Cl
3449,O=[N+]([O-])c1cc([N+](=O)[O-])c(F)cc1F.CC[C@H](C)[C@H](N)C(=O)O,O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)cc1F.CC[C@H](C)[C@H](N)C(=O)O,O=[N+]([O-])c1cc([N+](=O)[O-])c(Br)cc1F.CC[C@H](C)[C@H](N)C(=O)O,CC[C@H](C)[C@H](Nc1cc(F)c([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)OC,CC[C@H](C)[C@H](Nc1cc(F)c([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)OC,CC[C@H](C)[C@H](Nc1cc(F)c([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)OC,CC[C@H](C)[C@H](Nc1cc(F)c([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)OC,CC[C@H](C)[C@H](Nc1cc(F)c([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)OC,CC[C@H](C)[C@H](Nc1cc(F)c([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)OC,CC[C@H](C)[C@H](Nc1cc(F)c([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)OC
3450,CN(C)Cc1ccc(Cl)c(C=O)c1.CCOC(=O)CP(=O)(OCC)OCC,CNC.CCOC(=O)/C=C/c1cc(C=O)ccc1Cl,CN(C)Cc1ccc(Cl)c(Br)c1.C=CC(=O)OCC,CCOC(=O)/C=C/c1cc(C(=O)N(C)C)ccc1Cl,CCOC(=O)/C=C/c1cc(C(=O)N(C)C)ccc1Cl,CCOC(=O)/C=C/c1cc(C(=O)N(C)C)ccc1Cl,CCOC(=O)/C=C/c1cc(C(=O)N(C)C)ccc1Cl,CCOC(=O)/C=C/c1cc(C(=O)N(C)C)ccc1Cl,CCOC(=O)/C=C/c1cc(C(=O)N(C)C)ccc1Cl,CCOC(=O)/C=C/c1cc(C(=O)N(C)C)ccc1Cl
