,predction_0,predction_1,predction_2,predction_3,predction_4,predction_5,predction_6,predction_7,predction_8,predction_9
3442,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)O,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)Cl,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)[O-],CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.CCOC(=O)c1sc(-c2ccc(C(F)(F)F)cc2)nc1C,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.COC(=O)c1sc(-c2ccc(C(F)(F)F)cc2)nc1C,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)Br,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)OCc1ccccc1,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)OC(C)(C)C,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C=O,CCOC(=O)c1cc([C@H]2CCCNC2)ccc1C.Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)I
3443,Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3.O=CO,Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3.C=O,CN1C(=O)CCC1=O.Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3,Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3.CO,COC(OC)N(C)C.Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3,Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3.C[S+](C)(C)=O,Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3.OCBr,Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3.COC(=O)c1cccc(Cl)c1,ICI.Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3,CI.Cc1cc(Br)c2[nH]c3c(c2c1)CNCC3
3444,C=C1C[C@H](C(=O)OCC)[C@@H](C(=O)OCc2ccccc2)C1,C=C1C[C@H](C(=O)OCC)[C@@H](C(=O)OC(C)(C)C)C1,C=C1C[C@H](C(=O)OC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OCC)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OCC)[C@@H](C(=O)OCc2ccc(OC)cc2)C1,C=C1C[C@H](C(=O)OCC)[C@@H](C(=O)O[Si](C)(C)C(C)(C)C)C1,C=C1C[C@H](C(=O)OCC)[C@@H](C(=O)OC(C)=O)C1,C=C1C[C@H](C(=O)OBr)[C@@H](C(=O)OCC)C1,C=C1C[C@H](C(=O)OCC)[C@@H](C(=O)OB(O)O)C1,C=C1C[C@H](C(=O)OI)[C@@H](C(=O)OCC)C1
3445,OCCCN1CCCC1.COc1cc2c(Cl)cnnc2cc1O,ClCCCN1CCCC1.COc1cc2c(Cl)cnnc2cc1O,C1CCNC1.COc1cc2c(Cl)cnnc2cc1OCCCCl,C1CCNC1.COc1cc2c(Cl)cnnc2cc1OCCCBr,COc1cc2c(Cl)cnnc2cc1O.CS(=O)(=O)OCCCN1CCCC1,COc1cc2c(Cl)cnnc2cc1O.BrCCCN1CCCC1,Clc1cnnc2cc(OCCCN3CCCC3)c(Br)cc12.CO,C1CCNC1.COc1cc2c(Cl)cnnc2cc1OCCCOS(C)(=O)=O,C1CCNC1.COc1cc2c(Cl)cnnc2cc1OCCCI,Clc1cnnc2cc(OCCCN3CCCC3)c(I)cc12.CO
3446,Clc1ncnc2c1c(-c1ccco1)nn2Cc1ccccc1,Clc1ccc(-c2nn(Cc3ccccc3)c3ncncc23)o1,Brc1ncnc2c1c(-c1ccco1)nn2Cc1ccccc1,Oc1ncnc2c1c(-c1ccco1)nn2Cc1ccccc1,Brc1ccc(-c2nn(Cc3ccccc3)c3ncncc23)o1,Oc1ccc(-c2nn(Cc3ccccc3)c3ncncc23)o1,,Ic1ncnc2c1c(-c1ccco1)nn2Cc1ccccc1,,Fc1ncnc2c1c(-c1ccco1)nn2Cc1ccccc1
3447,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(CBr)c(C(F)(F)F)c1,CCOC(=O)c1ccc(C=O)c(C(F)(F)F)c1.CC(C)(C)OC(=O)NC[C@@H]1CCCN1,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(CCl)c(C(F)(F)F)c1,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(CO)c(C(F)(F)F)c1,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(COS(C)(=O)=O)c(C(F)(F)F)c1,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(CI)c(C(F)(F)F)c1,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(CF)c(C(F)(F)F)c1,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(C)c(C(F)(F)F)c1,CC(C)(C)OC(=O)NC[C@@H]1CCCN1.CCOC(=O)c1ccc(CB2OC(C)(C)C(C)(C)O2)c(C(F)(F)F)c1,CCOC(=O)c1ccc(CNCCCCCNC(=O)OC(C)(C)C)c(C(F)(F)F)c1
3448,CCc1nn(C)c(C(=O)O)c1Cl.CC(CCCCBr)=C(F)F,CCc1nn(C)c(C(=O)O)c1Cl.CC(CCCCO)=C(F)F,CCc1nn(C)c(C(=O)O)c1Cl.CC(CCCCI)=C(F)F,CI.CCc1n[nH]c(C(=O)OCCCCC(C)=C(F)F)c1Cl,CCc1nn(C)c(C(=O)O)c1Cl.CC(CCCCOS(C)(=O)=O)=C(F)F,CCc1n[nH]c(C(=O)OCCCCC(C)=C(F)F)c1Cl.CO,CCc1nn(C)c(C(=O)O)c1Cl.CC(CCCCCl)=C(F)F,CCc1n[nH]c(C(=O)OCCCCC(C)=C(F)F)c1Cl.C=[N+]=[N-],CCc1nn(C)c(C(=O)O)c1Cl.CC(CCCCO)=C(F)F,CBr.CCc1n[nH]c(C(=O)OCCCCC(C)=C(F)F)c1Cl
3449,CC[C@H](C)[C@H](N)C(=O)O.O=[N+]([O-])c1cc([N+](=O)[O-])c(F)cc1F,CC[C@H](C)[C@H](N)C(=O)O.O=[N+]([O-])c1cc([N+](=O)[O-])c(Cl)cc1F,CC[C@H](C)[C@H](N)C(=O)O.O=[N+]([O-])c1cc([N+](=O)[O-])c(Br)cc1F,CC[C@H](C)[C@H](N)C(=O)O.O=[N+]([O-])c1cc([N+](=O)[O-])c(I)cc1F,O=[N+]([O-])c1cc([N+](=O)[O-])c(OS(=O)(=O)C(F)(F)F)cc1F.CC[C@H](C)[C@H](N)C(=O)O,[CH3:1][CH2:2][C@H:3]([CH3:4])[C@H:5]([NH2:6])[C:20](=[O:21])[OH:22],O=[N+]([O-])c1cc([N+](=O)[O-])c(F)cc1O.CC[C@H](C)[C@H](N)C(=O)O,CC[C@H](C)[C@@H](Br)C(=O)O.Nc1cc(F)c([N+](=O)[O-])cc1[N+](=O)[O-],Nc1cc(F)c([N+](=O)[O-])cc1[N+](=O)[O-].CC[C@H](C)C(=O)C(=O)O,CC[C@H](C)[C@H](N)C(=O)O.O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1
3450,CCOC(=O)CP(=O)(OCC)OCC.CN(C)Cc1ccc(Cl)c(C=O)c1,CN(C)Cc1ccc(Cl)c(C=O)c1.CCOC(=O)C=P(c1ccccc1)(c1ccccc1)c1ccccc1,CCOC(=O)C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.CN(C)Cc1ccc(Cl)c(C=O)c1,CN(C)Cc1ccc(Cl)c(Br)c1.C=CC(=O)OCC,CN(C)Cc1ccc(Cl)c(C=O)c1.CCOC(=O)CP(=O)(OC)OC,CN(C)Cc1ccc(Cl)c(I)c1.C=CC(=O)OCC,CN(C)Cc1ccc(Cl)c(OS(=O)(=O)C(F)(F)F)c1.C=CC(=O)OCC,CN(C)Cc1ccc(Cl)c(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)c1.CCOC(=O)C=O,CCOC(C)=O.CN(C)Cc1ccc(Cl)c(C=O)c1,CCOC(=O)/C=C/c1cc(Br)ccc1Cl.CN(C)CCl
3451,O=C1c2ccccc2C(=O)N1CCCBr.COc1cc2ncnc(N3CCC(n4c(=O)[nH]c5ccc([N+](=O)[O-])cc5c4=O)CC3)c2cc1OC,O=C1c2ccccc2C(=O)N1CCCO.COc1cc2ncnc(N3CCC(n4c(=O)[nH]c5ccc([N+](=O)[O-])cc5c4=O)CC3)c2cc1OC,COc1cc2ncnc(N3CCC(n4c(=O)c5cc([N+](=O)[O-])ccc5n(CCCO)c4=O)CC3)c2cc1OC.O=C1NC(=O)c2ccccc21,CS(=O)(=O)OCCCN1C(=O)c2ccccc2C1=O.COc1cc2ncnc(N3CCC(n4c(=O)[nH]c5ccc([N+](=O)[O-])cc5c4=O)CC3)c2cc1OC,O=C1c2ccccc2C(=O)N1CCCCl.COc1cc2ncnc(N3CCC(n4c(=O)[nH]c5ccc([N+](=O)[O-])cc5c4=O)CC3)c2cc1OC,COc1cc2ncnc(N3CCC(n4c(=O)c5cc([N+](=O)[O-])ccc5n(CCCOS(C)(=O)=O)c4=O)CC3)c2cc1OC.O=C1NC(=O)c2ccccc21,O=C1c2ccccc2C(=O)N1CCCI.COc1cc2ncnc(N3CCC(n4c(=O)[nH]c5ccc([N+](=O)[O-])cc5c4=O)CC3)c2cc1OC,COc1cc2ncnc(Cl)c2cc1OC.O=C1c2ccccc2C(=O)N1CCCn1c(=O)n(C2CCNCC2)c(=O)c2cc([N+](=O)[O-])ccc21,COc1cc2ncnc(N3CCC(n4c(=O)c5cc([N+](=O)[O-])ccc5n(CCCBr)c4=O)CC3)c2cc1OC.O=C1NC(=O)c2ccccc21,CCCN1C(=O)c2ccccc2C1=O.COc1cc2ncnc(N3CCC(n4c(=O)[nH]c5ccc([N+](=O)[O-])cc5c4=O)CC3)c2cc1OC
3452,O=C(O)CCc1cccc(OCc2ccc(Br)c(OC(F)(F)F)c2)c1.COc1cccc(B(O)O)c1,O=C(O)CCc1cccc(OCc2ccc(I)c(OC(F)(F)F)c2)c1.COc1cccc(B(O)O)c1,O=C(O)CCc1cccc(OCc2ccc(OS(=O)(=O)C(F)(F)F)c(OC(F)(F)F)c2)c1.COc1cccc(B(O)O)c1,O=C(O)CCc1cccc(OCc2ccc(Cl)c(OC(F)(F)F)c2)c1.COc1cccc(B(O)O)c1,COc1cccc(Br)c1.CC1(C)OB(c2ccc(COc3cccc(CCC(=O)O)c3)cc2OC(F)(F)F)OC1(C)C,O=C(O)CCc1cccc(OCc2ccc(Br)c(OC(F)(F)F)c2)c1.COc1cccc(Br)c1,O=C(O)CCc1cccc(OCc2ccc(Cl)c(OC(F)(F)F)c2)c1.COc1cccc(Br)c1,O=C(O)CCc1cccc(OCc2ccc(I)c(OC(F)(F)F)c2)c1.COc1cccc(Br)c1,O=C(O)CCc1cccc(OCc2ccc(OS(=O)(=O)C(F)(F)F)c(OC(F)(F)F)c2)c1.COc1cccc(Br)c1,O=C(O)CCc1cccc(OCc2ccc(B(O)O)c(OC(F)(F)F)c2)c1.COc1cccc(Br)c1
3453,COC(=O)c1cnc2ccc(F)cc2c1,CCOC(=O)c1cnc2ccc(F)cc2c1,CC(C)(C)OC(=O)c1cnc2ccc(F)cc2c1,O=C(OCc1ccccc1)c1cnc2ccc(F)cc2c1,CC(=O)OC(=O)c1cnc2ccc(F)cc2c1,CC(C)(C)[Si](C)(C)OC(=O)c1cnc2ccc(F)cc2c1,O=C(OC(=O)c1cnc2ccc(F)cc2c1)c1ccccc1,O=C(OBr)c1cnc2ccc(F)cc2c1,COc1ccc(COC(=O)c2cnc3ccc(F)cc3c2)cc1,O=C(OCl)c1cnc2ccc(F)cc2c1
3454,N#Cc1c(Oc2ccc(F)c(NC(=O)C(F)(F)F)c2)ccc2nc(N)sc12.CC(=O)OC(C)=O,CC(=O)Cl.N#Cc1c(Oc2ccc(F)c(NC(=O)C(F)(F)F)c2)ccc2nc(N)sc12,CC(=O)O.N#Cc1c(Oc2ccc(F)c(NC(=O)C(F)(F)F)c2)ccc2nc(N)sc12,CC(=O)Nc1nc2ccc(Oc3ccc(F)c(N)c3)c(C#N)c2s1.O=C(O)C(F)(F)F,CC(=O)Nc1nc2ccc(Oc3ccc(F)c(N)c3)c(C#N)c2s1.CC(=O)OC(=O)C(F)(F)F,O=C(OC(=O)C(F)(F)Cl)C(F)(F)F.CC(=O)Nc1nc2ccc(Oc3ccc(F)c(N)c3)c(C#N)c2s1,CC(=O)Nc1nc2ccc(Oc3ccc(F)c(N)c3)c(C#N)c2s1.O=C(Cl)C(F)(F)F,CC(=O)Nc1nc2ccc(Oc3ccc(F)c(N)c3)c(C#N)c2s1.O=C([O-])C(F)(F)F,CC(=O)Nc1nc2ccc(Oc3ccc(F)c(N)c3)c(C#N)c2s1.CCOC(=O)C(F)(F)F,N#Cc1c(Oc2ccc(F)c(NC(=O)C(F)(F)F)c2)ccc2nc(N)sc12.CC(=O)[O-]
3455,CC1(C)OB(c2ccc(Nc3nc4ccccc4o3)c(F)c2)OC1(C)C.CN1CCN([C@H]2CC[C@@H](n3nc(I)c4c(N)ncnc43)CC2)CC1,CN1CCN([C@H]2CC[C@@H](n3nc(Br)c4c(N)ncnc43)CC2)CC1.CC1(C)OB(c2ccc(Nc3nc4ccccc4o3)c(F)c2)OC1(C)C,CN1CCN([C@H]2CC[C@@H](n3nc(I)c4c(N)ncnc43)CC2)CC1.OB(O)c1ccc(Nc2nc3ccccc3o2)c(F)c1,Fc1cc(Br)ccc1Nc1nc2ccccc2o1.CN1CCN([C@H]2CC[C@@H](n3nc(I)c4c(N)ncnc43)CC2)CC1,C[Sn](C)(C)c1ccc(Nc2nc3ccccc3o2)c(F)c1.CN1CCN([C@H]2CC[C@@H](n3nc(I)c4c(N)ncnc43)CC2)CC1,CN1CCN([C@H]2CC[C@@H](n3nc(Br)c4c(N)ncnc43)CC2)CC1.OB(O)c1ccc(Nc2nc3ccccc3o2)c(F)c1,CCCC[Sn](CCCC)(CCCC)c1nn([C@H]2CC[C@@H](N3CCN(C)CC3)CC2)c2ncnc(N)c12.CC1(C)OB(c2ccc(Nc3nc4ccccc4o3)c(F)c2)OC1(C)C,Fc1cc(Br)ccc1Nc1nc2ccccc2o1.CCCC[Sn](CCCC)(CCCC)c1nn([C@H]2CC[C@@H](N3CCN(C)CC3)CC2)c2ncnc(N)c12,CC1(C)OB(c2ccc(Nc3nc4ccccc4o3)c(F)c2)OC1(C)C.CN1CCN([C@H]2CC[C@@H](n3nc(OS(=O)(=O)C(F)(F)F)c4c(N)ncnc43)CC2)CC1,CN1CCN([C@H]2CC[C@@H](n3nc(Br)c4c(N)ncnc43)CC2)CC1.Fc1cc(Br)ccc1Nc1nc2ccccc2o1
3456,Oc1cc(Cl)ccc1Cl.O=C(c1ccncc1F)N1CCCc2ccccc21,O=C(c1ccncc1Cl)N1CCCc2ccccc21.Oc1cc(Cl)ccc1Cl,Oc1cc(Cl)ccc1Cl.O=C(c1ccncc1Br)N1CCCc2ccccc21,Oc1cc(Cl)ccc1Cl.O=C(c1ccncc1I)N1CCCc2ccccc21,Clc1ccc(Cl)c(I)c1.O=C(c1ccncc1O)N1CCCc2ccccc21,OB(O)c1cc(Cl)ccc1Cl.O=C(c1ccncc1O)N1CCCc2ccccc21,O=C(c1ccncc1OS(=O)(=O)C(F)(F)F)N1CCCc2ccccc21.Oc1cc(Cl)ccc1Cl,Oc1cc(Cl)ccc1Cl.O=C(c1ccncc1O)N1CCCc2ccccc21,Fc1cc(Cl)ccc1Cl.O=C(c1ccncc1O)N1CCCc2ccccc21,Oc1cc(Cl)ccc1Cl.O=C(c1ccncc1B(O)O)N1CCCc2ccccc21
3457,CC(=O)c1ccc(N2CCNCC2)cc1.CCOC(=O)Nc1nc2ccc(F)cc2nc1OC,CC(=O)c1ccc(N2CCNCC2)cc1.COC(=O)Nc1nc2ccc(F)cc2nc1OC,CC(=O)c1ccc(N2CCNCC2)cc1.COc1nc2cc(F)ccc2nc1NC(=O)O,CC(=O)c1ccc(N2CCNCC2)cc1.COc1nc2cc(F)ccc2nc1NC(=O)OC(C)(C)C,COc1nc2cc(F)ccc2nc1NC(=O)[O-].CC(=O)c1ccc(N2CCNCC2)cc1,COc1nc2cc(F)ccc2nc1NC=O.CC(=O)c1ccc(N2CCNCC2)cc1,COc1nc2cc(F)ccc2nc1N[C+](=O)=O.CC(=O)c1ccc(N2CCNCC2)cc1,CC(=O)c1ccc(N2CCNCC2)cc1.COc1nc2cc(F)ccc2nc1NC(=O)Cl,COc1nc2cc(F)ccc2nc1N.CC(=O)c1ccc(N2CCN(C(=O)Cl)CC2)cc1,COc1nc2cc(F)ccc2nc1NC(=O)N1CCN(c2ccccc2)CC1.CC(=O)OC(C)=O
3458,Oc1cccc(F)c1F.CCCCCCCCBr,Oc1cccc(F)c1F.CCCCCCCCI,CCCCCCCCCl.Oc1cccc(F)c1F,CCCCCCCCO.Oc1cccc(F)c1F,Oc1cccc(F)c1F.CCCCCCCC[Mg+],Oc1cccc(F)c1F.CCCCCCCCOS(=O)(=O)C(F)(F)F,CCCCCCCCB(O)O.Oc1cccc(F)c1F,CCCCCCCCOS(C)(=O)=O.Oc1cccc(F)c1F,Fc1cccc(F)c1F.CCCCCCCCO,CCCCCCCC.Oc1cccc(F)c1F
3459,CNCC(c1ccc(Cl)c(Cl)c1)N(C)CCO.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C,CNCCO.CN(CC(=O)c1ccc(Cl)c(Cl)c1)C(=O)OC(C)(C)C,CNCCO.CN(CC(Cc1ccccc1)c1ccc(Cl)c(Cl)c1)C(=O)OC(C)(C)C,CC(=O)C(CN(C)C(=O)OC(C)(C)C)c1ccc(Cl)c(Cl)c1.CNCCO,CNCCO.CN(CC(O)c1ccc(Cl)c(Cl)c1)C(=O)OC(C)(C)C,CNCCO.CN(CC(c1ccc(Cl)c(Cl)c1)C1CCCCO1)C(=O)OC(C)(C)C,CNCCO.CN(CC(C(=O)c1ccc([N+](=O)[O-])cc1)c1ccc(Cl)c(Cl)c1)C(=O)OC(C)(C)C,CNCCO.CN(CC(OS(C)(=O)=O)c1ccc(Cl)c(Cl)c1)C(=O)OC(C)(C)C,CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CN(CCO)C(C[N+](C)=O)c1ccc(Cl)c(Cl)c1,CNCCO.CN(CC(C(=O)C(F)(F)F)c1ccc(Cl)c(Cl)c1)C(=O)OC(C)(C)C
3460,C1CCC(N2CCNCC2)CC1.CCCCOc1nc(N)c2nc(OC)n(CCCCl)c2n1,C1CCC(N2CCNCC2)CC1.CCCCOc1nc(N)c2nc(OC)n(CCCBr)c2n1,C1CCC(N2CCNCC2)CC1.CCCCOc1nc(N)c2nc(OC)n(CCCI)c2n1,C1CCC(N2CCNCC2)CC1.CCCCOc1nc(N)c2nc(OC)n(CCCOS(C)(=O)=O)c2n1,C1CCC(N2CCNCC2)CC1.CCCCOc1nc(N)c2nc(OC)n(CCCOS(=O)(=O)C(F)(F)F)c2n1,C1CCC(N2CCNCC2)CC1.CCCCOc1nc(N)c2nc(OC)n(CCCO)c2n1,C1CCC(N2CCNCC2)CC1.CCCCOc1nc(N)c2nc(OC)n(CCCF)c2n1,C1CCC(N2CCNCC2)CC1.CCCCOc1nc(N)c2nc(OC)n(CCC=O)c2n1,ClCCCN1CCN(C2CCCCC2)CC1.CCCCOc1nc(N)c2nc(OC)[nH]c2n1,COc1nc2c(N)nc(Cl)nc2n1CCCN1CCN(C2CCCCC2)CC1.CCCCO
3461,CC(C=CCO)Oc1ccc(O)cc1.Clc1ccc2nc(Cl)cnc2c1,Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1.CC(Br)C=CCO,Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1.CC(O)C=CCO,CC(Cl)C=CCO.Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1.CC(F)C=CCO,Clc1ccc2nc(Oc3ccc(I)cc3)cnc2c1.CC(O)C=CCO,Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1.CC(C=CCO)OS(C)(=O)=O,CCC=CCO.Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CC(O)C=CCO.Clc1ccc2nc(Oc3ccc(Br)cc3)cnc2c1,CC(I)C=CCO.Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1
3462,CC(Br)c1ccccn1.Cn1ccc(NC(=O)c2cc(O)c3c(c2)OC(C)(C)C3)n1,CC(O)c1ccccn1.Cn1ccc(NC(=O)c2cc(O)c3c(c2)OC(C)(C)C3)n1,CC(Cl)c1ccccn1.Cn1ccc(NC(=O)c2cc(O)c3c(c2)OC(C)(C)C3)n1,CC(OS(C)(=O)=O)c1ccccn1.Cn1ccc(NC(=O)c2cc(O)c3c(c2)OC(C)(C)C3)n1,Cn1ccc(NC(=O)c2cc(O)c3c(c2)OC(C)(C)C3)n1.CC(=O)c1ccccn1,CC(I)c1ccccn1.Cn1ccc(NC(=O)c2cc(O)c3c(c2)OC(C)(C)C3)n1,CC(F)c1ccccn1.Cn1ccc(NC(=O)c2cc(O)c3c(c2)OC(C)(C)C3)n1,CC(OS(=O)(=O)C(F)(F)F)c1ccccn1.Cn1ccc(NC(=O)c2cc(O)c3c(c2)OC(C)(C)C3)n1,Cn1ccc(NC(=O)c2cc(O)c3c(c2)OC(C)(C)C3)n1.CCc1ccccn1,CC(B(O)O)c1ccccn1.Cn1ccc(NC(=O)c2cc(O)c3c(c2)OC(C)(C)C3)n1
3463,CC(C)c1ccc(COc2ccc(CC(=O)NCCNC(=O)OC(C)(C)C)cc2Cl)cc1,CC(C)c1ccc(COc2ccc(CC(=O)NCCNC(=O)OCc3ccccc3)cc2Cl)cc1,CC(C)c1ccc(COc2ccc(CC(=O)NCCNC(=O)OCC3c4ccccc4-c4ccccc43)cc2Cl)cc1,CC(C)c1ccc(COc2ccc(CC(=O)NCCNCc3ccccc3)cc2Cl)cc1,CC(C)c1ccc(COc2ccc(CC(=O)NCCN3C(=O)c4ccccc4C3=O)cc2Cl)cc1,CC(C)c1ccc(COc2ccc(CC(=O)NCCNC(=O)C(F)(F)F)cc2Cl)cc1,CC(=O)NCCNC(=O)Cc1ccc(OCc2ccc(C(C)C)cc2)c(Cl)c1,CC(C)c1ccc(COc2ccc(CC(=O)NCC[NH])cc2Cl)cc1,CC(C)c1ccc(COc2ccc(CC(=O)NCCNC(c3ccccc3)c3ccccc3)cc2Cl)cc1,COc1ccc(CNCCNC(=O)Cc2ccc(OCc3ccc(C(C)C)cc3)c(Cl)c2)cc1
3464,CC(=O)c1cc(C=O)ccc1O.CNC,CNC.CC(=O)c1cc(CBr)ccc1O,CC(=O)c1cc(CCl)ccc1O.CNC,CNC.CC(=O)c1cc(CO)ccc1O,CC(=O)c1cc(COS(C)(=O)=O)ccc1O.CNC,CC(=O)c1cc(CI)ccc1O.CNC,CC(=O)c1cc(C)ccc1O.CNC,CC(=O)c1cc(CF)ccc1O.CNC,CNC.CC(=O)c1cc(CB2OC(C)(C)C(C)(C)O2)ccc1O,CC(=O)Cc1ccc(O)c(C(C)=O)c1.CNC
3465,O=C1C=COC(COCc2ccccc2)C1,O=C1C=C(COCc2ccccc2)OCC1,CC(=O)C(OCc1ccccc1)C1CC(=O)CCO1,CC(=O)c1[c]cc(COCC2CC(=O)CCO2)cc1,CC(=O)c1[c]cc(COCC2CC(=O)CCO2)cc1,O=C1CCOC(C(OCc2ccccc2)C(=O)c2ccccc2)C1,O=C1CCOC(COCc2c[c]c(C(=O)c3ccccc3)cc2)C1,O=C1CCOC(COCc2c[c]c(C(=O)c3ccccc3)cc2)C1,O=C1CCOC(C(=O)OCc2ccccc2)C1,
3466,OCc1cccc(N2CCNCC2)c1.Nc1nc(-c2ccccc2)c(C(=O)O)s1,Nc1nc(-c2ccccc2)c(C(=O)[O-])s1.OCc1cccc(N2CCNCC2)c1,Nc1nc(-c2ccccc2)c(C(=O)Cl)s1.OCc1cccc(N2CCNCC2)c1,CCOC(=O)c1sc(N)nc1-c1ccccc1.OCc1cccc(N2CCNCC2)c1,COC(=O)c1sc(N)nc1-c1ccccc1.OCc1cccc(N2CCNCC2)c1,Nc1nc(-c2ccccc2)c(C=O)s1.OCc1cccc(N2CCNCC2)c1,Nc1nc(-c2ccccc2)c(C(=O)Br)s1.OCc1cccc(N2CCNCC2)c1,Nc1nc(-c2ccccc2)c(C(=O)NCCN(CCO)c2cccc(CO)c2)s1,Nc1nc(-c2ccccc2)c(C(=O)NCCN(CCO)c2cccc(CO)c2)s1,Nc1nc(-c2ccccc2)c(C(=O)NCCN(CCO)c2cccc(CO)c2)s1
3467,CCCCCCCC(=O)Cl.O=C1O[C@H]([C@@H](O)CO)C(O)=C1OCC(O)CO,OCC(O)CO.CCCCCCCC(=O)OC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,CCCCCCCC(=O)O.O=C1O[C@H]([C@@H](O)CO)C(O)=C1OCC(O)CO,CCCCCCCC(=O)OC(=O)c1ccccc1.O=C1O[C@H]([C@@H](O)CO)C(O)=C1OCC(O)CO,CCCCCCCC(=O)OC.O=C1O[C@H]([C@@H](O)CO)C(O)=C1OCC(O)CO,CCCCCCCC(=O)N(C)OC.O=C1O[C@H]([C@@H](O)CO)C(O)=C1OCC(O)CO,CCCCCCCC(=O)Br.O=C1O[C@H]([C@@H](O)CO)C(O)=C1OCC(O)CO,CCCCCCCC(=O)OC(=O)CCl.O=C1O[C@H]([C@@H](O)CO)C(O)=C1OCC(O)CO,O=C1O[C@H]([C@@H](O)CO)C(O)=C1OCC(O)CO.CCCCCCCC(=O)OC(C)Cl,CCCCCCCC(=O)OC(=C(OCC(O)CO)C(=O)OC)[C@H](O)[C@@H](O)CO
